,64,32,16,8,4,2,1,0.5,0.25,0.125,0.0625,0
fRS1035,0.317900002,0.221799999,0.208100006,0.202299997,0.194999993,0.208000004,0.228499994,0.318300009,0.500999987,1.271600008,1.313699961,1.297299981
fRS1042,0.301099986,0.197300002,0.186399996,0.189500004,0.180500001,0.206799999,0.211799994,0.253500015,0.317299992,1.231099963,1.274700046,1.298499942
fRS1466,0.146799996,0.1206,0.111400001,0.117700003,0.125,0.118500002,0.138799995,0.183400005,0.479000002,1.250399947,1.292400002,1.28670001
fRS1481,0.72420001,0.486799985,0.521200001,0.500199974,0.546999991,0.610800028,0.609000027,0.698400021,0.808399975,1.286599994,1.289399981,1.287899971
fRS1482,0.787899971,0.493400007,0.458200008,0.53490001,0.600700021,0.563000023,0.700399995,0.628400028,0.801299989,1.276100039,1.269799948,1.292500019
fRS1145,0.156399995,0.123099998,0.118100002,0.1193,0.116400003,0.128600001,0.131200001,0.176599994,0.280400008,1.229300022,1.279099941,1.301100016
fRS1044,0.167400002,0.124899998,0.1087,0.119400002,0.125100002,0.129800007,0.138300002,0.177300006,0.265500009,1.227200031,1.281000018,1.328099966
fRS1,0.199699998,0.166700006,0.146300003,0.150000006,0.154499993,0.164100006,0.1708,0.244900003,0.295399994,1.269099951,1.275099993,1.313599944
fRS1050,0.468199998,0.344399989,0.213400006,0.254000008,0.248600006,0.275099993,0.309500009,0.437599987,0.497099996,1.227300048,1.261399984,1.290500045
fRS1051,0.549300015,0.197099999,0.163299993,0.188500002,0.145199999,0.383100003,0.337500006,0.389600009,0.513400018,1.226799965,1.25909996,1.289899945
fRS1052,0.42719999,0.192699999,0.165999994,0.263500005,0.313800007,0.371699989,0.549399972,0.572399974,0.710699975,1.265699983,1.272400022,1.299399972
fRS1053,0.500899971,0.3292,0.211099997,0.292299986,0.349999994,0.357199997,0.480399996,0.734700024,0.769800007,1.292500019,1.275200009,1.287500024